Memory
836
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
